,hid,bid,state,uid,pid,text,speaker_position,is_legislator,is_committee_member,relative_position,word_count,mentions_speakers,mentions_bills,has_bill_action,has_presentation_cue,has_vote_cue,has_disposition_cue,has_motion_cue,is_transition,stage_label
396,52773,CA_201720180AB632,CA,1,68321,thank you good morning madam chair and committee members thank you for allowing me the opportunity to present ab 632 as the economy changes and a new generation of small business owners and disabled veteran business enterprises is learning how to compete in the government procurement arena refining and improving ways to support their success is a constant challenge another significant problem is that the formal rfp process is generally costly and it may be a struggle to afford to compete against bigger businesses which are more equipped to absorb the cost of the formal bidding process,LEGISLATOR,1,0,0.038461538461538464,0.22095671981776766,0,1,0,0,0,0,0,0,
397,52773,CA_201720180AB632,CA,2,165448,mr house if i can ask you to take a breath and we ll call the roll for a quorum,CHAIRMAN,1,1,0.07692307692307693,0.04328018223234624,0,0,0,0,1,0,0,0,
398,52773,CA_201720180AB632,CA,3,68321,yeah,LEGISLATOR,1,0,0.11538461538461539,0.002277904328018223,0,0,0,0,0,0,0,0,
399,52773,CA_201720180AB632,CA,4,2998,talamantes eggman present talamantes eggman present lackey burke flora yep flora present frazier present frazier present medina quirk silva here quirk silva present,SECRETARY,0,0,0.15384615384615385,0.04555808656036447,0,0,0,0,0,0,0,0,
400,52773,CA_201720180AB632,CA,5,165448,we have a quorum thank you again,CHAIRMAN,1,1,0.19230769230769232,0.015945330296127564,0,0,0,0,0,0,0,0,
401,52773,CA_201720180AB632,CA,6,68321,thank you very much madam chair the street procurement option allows the state entity to by pass the more timings intensive in complex bidding process and instead of directly contract with a dvbe or small business provided the state receives two or more comparable quotes from dvbes or small businesses 8632 will raise the limit on the contract value eligible for the informal streamline procurement option from 250 000 to 500 000 for dvbes this increase will help dvbes to better compete for state contracts and recognizes the efforts and sacrifices of those who have defended our country according to the data from the state contract and procurement registration system a total of 160 143 contracts valued at under 500 000 in fiscal year 15 16 this proposed increase would only potentially impact a modest 718 that fell between the 250 000 and 500 000 this increase only affects less than one half of 1 of the contracts state entities enter into value less than 5 million though seemingly small in scale the additional 0 5 of state contracts can make a significant impact to the dvbes who are trying to get their businesses off the ground for anyone concerned with the abuse of this contracting mechanism dgs has recently made a public commitment to crack down on bad actors beginning in 2016 dgs transitioned to the state s fiscal system which gives them improved tracking tools to better monitor state contracting activities dgs has also made some adjustments to the dvbe regulations that went into effect on april 1st of this year in addition to their commitment to better enforce the existing regulations i was also informed by dgs that there will be more substantial rule changes impacting dvbe contracting that have just started the rule making process today i have with me brett goodwin the owner of a dvbe that is to testify in support madam chair and committee members thank you i ask for your aye vote,LEGISLATOR,1,0,0.23076923076923078,0.7266514806378133,0,0,0,0,0,0,0,0,
402,52773,CA_201720180AB632,CA,7,165448,thank you very much first person speaking in support please thank you,CHAIRMAN,1,1,0.2692307692307692,0.02733485193621868,0,0,0,0,0,0,0,0,
403,52773,CA_201720180AB632,CA,8,8316,good morning madam chair and members of the committee my name is brigg goodwin i m an owner of granite data solutions we re a california certified disabled veteran business enterprise also as you know i m referred as a dvbe as an eight year ranger qualified army platoon sergeant i never get tired to seeing the greatest government in action thank you all for your service i d like to extend my special gratitude to mr acosta for his support of veterans in business by authoring ab 632 but more importantly for your ultimate sacrifice as a gold star father thank you sir thank you sir ive been in business since 2000 and contracting as a certified dvbe since 2003 and have navigated several different contract changes through the years given my extensive experience with government contracts as a dvbe my involvement with the veteran organizations as a legislative chair and a board of directors i m here to answer any technical questions that you have regards to this bill and humbly ask for your support thank you,NONLEGISLATOR,0,0,0.3076923076923077,0.3940774487471526,0,1,0,1,0,0,0,0,
404,52773,CA_201720180AB632,CA,9,165448,thank you very much and thank you for your service anybody else speaking in support of this bill today anybody speaking in opposition today please come forward,CHAIRMAN,1,1,0.34615384615384615,0.06150341685649203,0,0,0,1,0,0,0,0,
405,52773,CA_201720180AB632,CA,10,520,have a seat at the table good morning madam chair and members i m phil vermeulen representing the coalition for small and disabled veterans businesses and i have also brought one of my members with me today to testify we have deep concerns common sense would tell you we ve got a bidding process her in california the more competition you have creates innovation you get the best product for the best buck you narrow this down to two people how do you get the best value for the best buck how do you know as a taxpayer or as a state official that you re getting the best deal number one number two do you think for a moment that only they re going to randomly call these two people it s going to be time and time again it s going to be the same people the ledge analysis did a study that i have copies of that i can provide and i did provide to all of you members they talked about the dentist said that 83 of the total contract amount from 2012 to 2013 were done by 30 dvbes out of 7 600 so the leg analysts themselves saw that this happened we believe that the competition is the way to go rather than limiting it to two people let everybody compete make everybody gets the best deal on it for that reason we have a great concerns and urge your no vote on this with me is cb christian bartels who will also talk about his concerns with the bill,NONLEGISLATOR,0,0,0.38461538461538464,0.5899772209567198,0,0,0,0,0,0,0,0,
406,52773,CA_201720180AB632,CA,11,165448,just to say we generally allow only three people to testify on each side and we ask you to limit your comments,CHAIRMAN,1,1,0.4230769230769231,0.05011389521640091,0,0,0,0,0,0,0,0,
407,52773,CA_201720180AB632,CA,12,112557,sure thanks hi christian bartels cb enterprises good morning i am a small business so one concern is that this does not include small business just a dvbe raise i do a fair amount of delegated purchases and i do have concerns about not having recurring opportunities when it s being raised to that end being exclusive dvbe thank you,NONLEGISLATOR,0,0,0.46153846153846156,0.13439635535307518,0,0,0,0,0,0,0,0,
408,52773,CA_201720180AB632,CA,13,165448,okay thank you very much next person speaking,CHAIRMAN,1,1,0.5,0.018223234624145785,0,0,0,0,0,0,0,0,
409,52773,CA_201720180AB632,CA,14,6440,madam chairwoman and members thank you very much for the opportunity in you know i know all of you want to do something nice for veterans particularly disabled veterans and thank you for your service and sacrifices and on the surface this looks like one of those bills how could anybody be opposed to it but just three months ago this story which was just sent out passed out to all of you appeared in the mcclatchy newspapers about what has taken place in terms of the abuses of this program and when i ran around here yesterday and today and i see everybody on bill deadline trying to absorb everything and everybody s on overload and and pushed to their limits i remember those days as a legislator myself and you worry about that bill that sneaks through that you re going to regret that vote you re going to regret many years later this has the potential to be one of those bills for everybodys good intentions and this is steve simpson steve simpson runs a program in the central valley many years ago when they raised the limit from 50 000 to 100 000 he was a part of that and the reason they did it was because there was overcrowding in the prisons they were moving huge numbers of prisoners from one to another and they didn t have the capacity to deliver the procurement on time that s no longer the case with realignment and prop 47 and i d like steve quickly to tell you his experience and how the system is being abused and what the problems are one company setup a phony two little subsidiaries and they use them all the time one company got all the business the other one got turned down and they got all the business tremendous abuse the article talks about a 1 million fine and 10 years in prison for the people that perpetrated this what s the big hurry this bill has died three years in a row the last three years let s see how general services program works let s see how their enforcement mechanism works then once we see that those protections are in place then let s consider this limit that s the way to do this steve,NONLEGISLATOR,0,0,0.5384615384615384,0.8519362186788155,0,0,0,1,0,0,0,0,
410,52773,CA_201720180AB632,CA,15,109179,thank you chairman eggman and members of the committee again my name is stephen simpson i ve been in business for 30 years selling to the state of california and as rusty just said we ve seen this go from 50 000 to 100 000 for a reason for overcrowding that no longer exists half 1 million in business is a lot going from 250 to half a million cuts the number of opportunities in half there are 30 000 certified small and disabled veteran businesses you only get certified to do business with the state the other small businesses women owned businesses minority small businesses out there will never see any of this business and it puts the authority of purchasing in the hands of a state employee that gets to pick and choose who gets this business and i feel that that s unfair i think a half 1 million should be put up by the department of general services advertise for everyone to compete for and i respectfully ask for your decision on this thank you,NONLEGISLATOR,0,0,0.5769230769230769,0.3917995444191344,0,0,0,0,0,0,0,0,
411,52773,CA_201720180AB632,CA,16,165448,thank you very much anybody else speaking in opposition today just name and affiliation,CHAIRMAN,1,1,0.6153846153846154,0.03189066059225513,0,0,0,0,0,0,0,0,
412,52773,CA_201720180AB632,CA,17,704,yes thank you madam chair lori kammerer on behalf of small business california and the national association of women business owners sacramento valley chapter we are opposed to this bill thank you,NONLEGISLATOR,0,0,0.6538461538461539,0.07289293849658314,0,0,0,1,0,0,0,0,
413,52773,CA_201720180AB632,CA,18,165448,thank you very much okay anybody else speaking in support or in opposition okay questions comments from the committee,CHAIRMAN,1,1,0.6923076923076923,0.04328018223234624,0,0,0,0,0,0,0,0,
414,52773,CA_201720180AB632,CA,19,10,i just had a question for mr vermeulen do you have any of the disabled veteran business enterprises in your coalition yes okay an approximation about how many i don t know how many off the top of my head i could provide you handful significant amount generally stating probably a handful okay that s all i wanted,VICE_CHAIRMAN,1,1,0.7307692307692307,0.12984054669703873,0,0,0,0,0,0,0,0,
415,52773,CA_201720180AB632,CA,20,165448,okay other questions mr acosta would care to respond to the opposition,CHAIRMAN,1,1,0.7692307692307693,0.02733485193621868,0,0,0,0,0,0,0,0,
416,52773,CA_201720180AB632,CA,21,68321,yes there s quite a bit there i ll start with kind of toward the end there when it was mentioned specifically about some of the contracting the fact of the matter is that these contracts are a very small fraction of the state contracts that are put out to bid every year a lot of numbers were thrown around everything from 7 600 dvbes there s actually only 1 700 registered in the state and 30 000 small businesses and dvbes so when you conflate small businesses and dvbes together it changes the dynamic significantly there s 1 700 we re talking about some numbers here that were thrown out that 76 of the state s contracts they used 80 were given to dvbes and went to the top 30 and that s true but the fact of the matter is that 250 dvbes actually received state contracts so while the top 30 did the lion s share of the business it doesn t reflect to the overall amount of business that is being done overall by dvbes some are very small one man operations and they can t handle the workload some are slightly larger and can actually work on these projects the other item i d like to talk about is the fraud and letting dgs do their work first of all the cases that were cited have been prosecuted and are being prosecuted currently by the state so the fact of the matter is that they were caught and they were being prosecuted and one other thing i d like to wrap up with is in code section 1896 71 the definition of a commercially useful function and it just basically goes to can you have a shill can you have someone out there a dvbe in name only and the fact of the matter is is they have to i quote the supplier cannot have a role that is limited to just being an extra participant in the transaction contract of the project to which funds are passed through in order to obtain the appearance of dvbe participation it s already in statute that that is against the law that you must actually have a material commercial useful function as these businesses do so let s not throw out the baby with the bathwater here let s make sure that these dvbes are getting a fair shake contracting in the state of california is a very large part of what we do and this is a very very very small amount and it s the least we can do for these folks that have served our country and give them a little bit of a leg up so thank you very much i appreciate your time,LEGISLATOR,1,0,0.8076923076923077,1.0,0,0,0,0,0,0,0,0,
417,52773,CA_201720180AB632,CA,22,165448,will that be your close mr acosta,CHAIRMAN,1,1,0.8461538461538461,0.015945330296127564,0,0,0,0,0,0,0,0,
418,52773,CA_201720180AB632,CA,23,68321,i do respectfully ask for your aye vote yes thank you,LEGISLATOR,1,0,0.8846153846153846,0.025056947608200455,0,0,0,0,0,0,0,0,
419,52773,CA_201720180AB632,CA,24,165448,okay this does have a do pass recommendation but a motion would be in order if someone was so moved second okay secretary please call the roll,CHAIRMAN,1,1,0.9230769230769231,0.06150341685649203,0,0,0,0,1,0,0,0,
420,52773,CA_201720180AB632,CA,25,2998,the motion is do pass and being referred to the committee on appropriations talamantes eggman aye talamantes eggman aye lackey aye lackey aye burke flora aye flora aye frazier not voting frazier not voting medina quirk silva no quirk silva no,SECRETARY,0,0,0.9615384615384616,0.0888382687927107,0,0,0,0,1,0,1,0,
421,52773,CA_201720180AB632,CA,26,165448,okay inaudible vote thank you very much thank you mr obernolte,CHAIRMAN,1,1,1.0,0.025056947608200455,0,0,0,0,0,0,0,0,
422,53992,CA_201720180SB173,CA,0,165448,okay i think we ll start this meeting without a quorum this morning secretary you want to call the roll just to acknowledge who is here,CHAIRMAN,1,1,0.0,0.11363636363636363,0,0,0,0,1,0,0,0,
423,53992,CA_201720180SB173,CA,1,2998,talamantes eggman here present lackey i m here present gibson here present lara frazier medina quirk silva,SECRETARY,0,0,0.07142857142857142,0.06818181818181818,0,0,0,0,0,0,0,0,
424,53992,CA_201720180SB173,CA,2,165448,okay and for the record mr gibson is filling in today for ms burke and we appreciate his service i see first up mr dodd mr dodd if you want to go ahead and present and you are presenting today sb 173,CHAIRMAN,1,1,0.14285714285714285,0.19090909090909092,0,1,0,0,0,0,0,0,
425,53992,CA_201720180SB173,CA,3,71,yes madam chair and members stand alone department under business consumer services and housing agency in 2013 as part of a comprehensive reorganization of state government called grp 2 the former department of real estate was turned into a bureau and placed under the department consumer affairs grp 2 was intended to save money improve operational efficiencies and promote consumer protection although most aspects of the reorganization worked as intended the portion of grp2 involving the bureau of real estate has not since the department of real estate became the bureau of real estate the cost to administer the real estate and subdivide it land laws has increased by several 1 million annually the time to adopt regulations has increased significantly and bre s response to this to the public and its licensees has continued but at a greater cost of resources and staff sb 173 does not change any functions of the department of real estate nor any of the laws under the real estate commissioner s jurisdiction it merely reverses an organization change that resulted in unintended negative and inefficient consequences the bill has received unanimous bipartisan support and supported by several organizations that frequently interact with bre including the california association of realtors california building association california apartment association and the california mortgage association and others there is no opposition,LEGISLATOR,1,0,0.21428571428571427,1.0,0,1,0,0,0,0,0,0,
426,53992,CA_201720180SB173,CA,4,165448,thank you first witness please,CHAIRMAN,1,1,0.2857142857142857,0.022727272727272728,0,0,0,0,0,0,0,0,
427,53992,CA_201720180SB173,CA,5,27466,thank you madam chair i am stan weig with the california association of realtors we support the bill we re honored to be a sponsor we believe that this is a real improvement in the effectiveness and efficiency of the department the way that the department is assessed a pro rata administration fee to help fund the activities of the department of consumer affairs we believe is woefully inefficient and it s probably costing the department somewhere in the neighborhood of 4 million that could better be spent administering real estate law and we think also that the regulatory process will be much quicker if we dealt with the department as a department so for those reasons we ask for your aye vote,NONLEGISLATOR,0,0,0.35714285714285715,0.55,0,0,0,0,0,0,0,0,
428,53992,CA_201720180SB173,CA,6,165448,thank you very much next,CHAIRMAN,1,1,0.42857142857142855,0.022727272727272728,0,0,0,0,0,0,0,0,
429,53992,CA_201720180SB173,CA,7,6440,johan klehs representing leading age california it s an organization of over 600 senior and non profit affordable housing entities we work with the bureau of real estate on a regular basis and i have to say wayne bell the commissioner does an excellent job but the inefficiencies that have been created as a result of downgrading the department to a bureau the time is up for that we feel,NONLEGISLATOR,0,0,0.5,0.3090909090909091,0,0,0,0,0,0,0,0,
430,53992,CA_201720180SB173,CA,8,1246,and we would also like to see the bureau become a department again,NONLEGISLATOR,0,0,0.5714285714285714,0.05909090909090909,0,0,0,0,0,0,0,0,
431,53992,CA_201720180SB173,CA,9,165448,okay anybody else speaking in support today anybody in opposition okay questions comments from the committee this will be a common sense bill everyone s in support of a motion would be in order inaudible all right and before we take a vote let s establish a quorum,CHAIRMAN,1,1,0.6428571428571429,0.20909090909090908,0,0,0,0,0,0,0,0,
432,53992,CA_201720180SB173,CA,10,2998,talamantes eggman here present lackey here present gipson here present flora frazier medina quirk silva here quirk silva present,SECRETARY,0,0,0.7142857142857143,0.07727272727272727,0,0,0,0,0,0,0,0,
433,53992,CA_201720180SB173,CA,11,165448,okay call the roll on sb 173,CHAIRMAN,1,1,0.7857142857142857,0.031818181818181815,0,1,0,0,1,0,0,0,
434,53992,CA_201720180SB173,CA,12,2998,the motion is do pass and re referred to the committee on appropriations talamantes eggman aye talamantes eggman aye lackey aye lackey aye gipson aye gipson aye flora frazier medina quirk silva quirk silva aye,SECRETARY,0,0,0.8571428571428571,0.14545454545454545,0,0,0,0,1,0,1,0,
435,53992,CA_201720180SB173,CA,13,165448,okay that bill is out thank you very much,CHAIRMAN,1,1,0.9285714285714286,0.04090909090909091,0,0,0,0,0,0,0,0,
436,53992,CA_201720180SB173,CA,14,71,thank you chair and members appreciate it,LEGISLATOR,1,0,1.0,0.031818181818181815,0,0,0,0,0,0,0,0,
437,54113,CA_201720180SB574,CA,0,165448,immigrant communities but that is precisely what is happening and that s why we re so grateful for this committee s steadfast support for these modest reforms and why we request your aye vote on sb 574 thank you thank you next person speaking in support please keep it under two minutes please,CHAIRMAN,1,1,0.0,0.14166666666666666,0,1,0,0,0,0,0,0,
438,54113,CA_201720180SB574,CA,1,113185,yes hello chair and members thank you for having me here my name is michael avant i ve been at uc san diego for 15 years as a patient transporter i want to commend senator lara i know he wants to stop the uc systematic abuse of immigrant workers but today i m here as a black man while only 2 of uc facility and 5 of uc students who are african american uc has done a historically better job with people like me 13 of service jobs at uc are held by people who look like me they re good job good benefits that i support my sick children on by unopposing senator lara s bill uc estimates suggest the 7 000 of service job are now subcontracted out if you ask uc how many of those 7 000 subcontractor jobs are held by african americans they ll tell you they don t know they don t ask it s not their responsibility do you know how many decades african americans have had to listen to this are you going to accept that i don t here s the ugly truth just about 100 of subcontractor service jobs defined in this bill are filled by immigrants there aren t more than a handful of african americans being hired by those contractors i work there we see it i will take each and every one of you and i will show you is it worth your time it is definitely worth mine the truth is those 7000 jobs are staffed by uc employees 900 more african americans will have jobs kind of like the one that i do thank you,NONLEGISLATOR,0,0,0.019230769230769232,0.7416666666666667,0,0,0,1,0,0,0,0,
439,54113,CA_201720180SB574,CA,2,165448,thank you,CHAIRMAN,1,1,0.038461538461538464,0.005555555555555556,0,0,0,0,0,0,0,0,
440,54113,CA_201720180SB574,CA,3,2556,madam chair members of the committee brian allison on behalf of the american federation of state and county municipal employees i won t belabor the point just to say that this is a very important measure i m glad that we re continuing the conversation about contracting out and ensuring that the state of california s third largest employer here in this state is continuing to operate with the same contracting in due diligence standards that apply in other sectors of government whether we talked a little bit earlier about the state and other sectors of government we worked for many years to ensure that we could get those protections in place we need to ensure that the university of california has similar protections in place and we re thankful for the author of this bill for continuing this conversation also grateful for this committee who historically has been supportive of this concept so thank you for your time today we ask for your aye vote,NONLEGISLATOR,0,0,0.057692307692307696,0.44722222222222224,0,0,0,1,0,0,0,0,
441,54113,CA_201720180SB574,CA,4,165448,thank you other people speaking in support today,CHAIRMAN,1,1,0.07692307692307693,0.022222222222222223,0,0,0,0,0,0,0,0,
442,54113,CA_201720180SB574,CA,5,3992,michael young with the california labor federation here in strong support thank you,NONLEGISLATOR,0,0,0.09615384615384616,0.03611111111111111,0,0,0,0,0,0,0,0,
443,54113,CA_201720180SB574,CA,6,4181,kimberly rosenberger with service employees international union in support,NONLEGISLATOR,0,0,0.11538461538461539,0.025,0,0,0,0,0,0,0,0,
444,54113,CA_201720180SB574,CA,7,165448,thank you very much anybody speaking in opposition to this bill today,CHAIRMAN,1,1,0.1346153846153846,0.03333333333333333,0,0,0,1,0,0,0,0,
445,54113,CA_201720180SB574,CA,8,3628,good afternoon madam chair and members senator jason murphy on behalf of the university of california here today in strong opposition to this bill this of course is the third year of this effort and the university has been opposed since the outset i want to start by noting that the university of california cares very deeply for the appropriate conversation of all of our employees it was for that reason that jan napolitano announce about 18 or so months ago the university fair wage fair work plan the fair wage fair work plan provides the uc minimum wage that will be rising to 15 00 per hour this upcoming october 1 it s currently at 14 per hour it s been inaudible up since the implementation which started at 13 and so as i m aware in the state that s one of the highest municipal local regional minimum wages that s available right now and will go up again later this fall in addition the fair wage fair work program calls for regular audits of those contracts that are done under the fair wage for work and of course all contracts going forward but they are being implemented as time goes by into all these contracts annual audits are being done on those contracts annually in addition there s spot audits being made available and the university of california has established a hotline for workers who feel they have not been rewarded in the way that the fair wage program would require so for all those reasons and the significant fiscal impacts i know this isn t a fiscal committee but we are at about 88 million fiscal impact to the bill we remain opposed,NONLEGISLATOR,0,0,0.15384615384615385,0.775,0,0,0,1,0,0,0,0,
446,54113,CA_201720180SB574,CA,9,165448,thank you very much next person,CHAIRMAN,1,1,0.17307692307692307,0.016666666666666666,0,0,0,0,0,0,0,0,
447,54113,CA_201720180SB574,CA,10,33871,thank you madam chair and members karen sarkissian with the california chamber of commerce here also in opposition this bill will turn competitive bidding on it s head and it will tie the hands of the uc in their ability to acquire the lowest responsible bid for these short term special services or good contracts the concern with this is that it will lead to higher costs for the uc and those higher costs will ultimately lead to higher costs for students at a time when we re asking the uc and other california universities to produced a skilled workforce that meets the demands the industry including our members and so we believe this bill will discourage vendors from bidding on these uc contracts all together which will further drive up cost for the uc the senate appropriations committee analysis noted an 88 million annual cost for this bill we can t on the one hand expect the uc to increase enrollment to graduate more students maintain the quality of education they provide maintain tuition rates or decrease them yet on the on the other hand increase their costs by restricting their ability to make important contracting decisions to acquire the lowest responsible bid for these temporary or special services for which they do not need full time staff this bill eliminates the flexibility that uc has in making important contracting decisions which will likely undermine the quality and the cost of higher education in this state which affects students and ultimately and in turn affects employers thank you,NONLEGISLATOR,0,0,0.19230769230769232,0.7111111111111111,0,0,0,1,0,0,0,0,
448,54113,CA_201720180SB574,CA,11,165448,thank you very much anybody else speaking in opposition of this bill today okay bill s been moved and seconded and i will say while that we are awaiting the results of the audit and the author has agreed that the bill won t continue on forward unless they put in what was in the audit because the governor has vetoed this twice and has said we want to see the results of the audit so we ll have actual data as we move forward but we want to keep it moving forward now so that we can actually put in the results of the audit to make sure it is a tight bill with equity for everybody go ahead,CHAIRMAN,1,1,0.21153846153846154,0.325,0,0,0,1,0,0,0,0,
449,54113,CA_201720180SB574,CA,12,81,i just want to respond to uc because we have heard this bill before and because i chair higher education where i believe this bill will go to next i ve supported this bill every time i will continue to support it but i want to say why as a school board member when we were facing budget cuts i voted against outsourcing our bus services because i always feel and i still feel that employees who work for the entity whether it be a school district the community college or a university are better employees if they are responsible for that entity and i agree with the witness in support when it came to outsource and privatize the book store at the community college i opposed it and the same arguments that are made in a school district who looks to save cost by laying off the maintainance workers and a library aids seems to me the same argument that s being made by uc who talks about saving money at the expense of those employees who are at the bottom run of the wages and so if i am to be sympathetic when i hear uc come to me and say that we need to pay our president top dollar to be competitive with other universities throughout the united states and i am sympathetic to that i cannot at the same time be unsympathetic to those workers who make the lowest wage and say that we are even going to give them even lower wages or that we cannot afford to educate our students because we re going to give these employees the wages that they deserve so i ll just state that and when you come back to higher ed i will make the same argument and you know i just can t see how uc argues it both ways you know we re going to take care of all of the employees if we were going to give faculty and administrators competitive wages we have the same responsibility to give the lowest wage earners the same respect so i m very happy to move this and look forward to coming to higher ed,LEGISLATOR,1,1,0.23076923076923078,1.0,0,0,0,1,0,0,0,0,
450,54113,CA_201720180SB574,CA,13,165448,and two bills on call for me in another room,CHAIRMAN,1,1,0.25,0.027777777777777776,0,0,0,0,0,0,0,0,
451,54113,CA_201720180SB574,CA,14,107,i respectfully ask for your aye vote,LEGISLATOR,1,0,0.2692307692307692,0.019444444444444445,0,0,0,0,0,0,0,0,
452,54113,CA_201720180SB574,CA,15,165448,thank you very much secretary please call the roll,CHAIRMAN,1,1,0.28846153846153844,0.025,0,0,0,0,1,0,0,0,
453,54113,CA_201720180SB574,CA,16,2998,the motion is do pass and re refer to the committee on higher education talamantes eggman aye talamantes eggman aye lackey burke flora no flora no frazier medina aye medina aye cervantes aye cervantes aye,SECRETARY,0,0,0.3076923076923077,0.09722222222222222,0,0,0,0,1,0,1,0,
454,54113,CA_201720180SB574,CA,17,165448,and senator i would say that we have hopefully a member on their way but just for the record to ask for reconsideration if that said member doesn t show up okay thank you okay meeting adjourned can you hand the gavel to inaudible miss cervantes is going to keep this open while i go vote in another room,CHAIRMAN,1,1,0.3269230769230769,0.16111111111111112,0,0,0,0,0,0,0,0,
455,54113,CA_201720180SB574,CA,18,36813,inaudible secretary please call the roll,LEGISLATOR,1,0,0.34615384615384615,0.016666666666666666,0,0,0,0,1,0,0,0,
456,54113,CA_201720180SB574,CA,19,2998,sb 574 lara motion is do pass and refer to the committee on higher education frazier aye frazier aye,SECRETARY,0,0,0.36538461538461536,0.05277777777777778,0,1,0,0,1,0,1,0,
457,54113,CA_201720180SB574,CA,20,36813,the bill is out ayes four nos one i was trying to say hearing is adjourned perfect hearing is adjourned okay thanks,LEGISLATOR,1,0,0.38461538461538464,0.06111111111111111,0,0,0,0,0,1,0,0,
458,54113,CA_201720180SB574,CA,21,165448,okay good afternoon everybody we re to call this special meeting for the special member to order and we would note that assembly member quirk silva could not be here today and so assembly member cervantes is filling in in her stead we are seeing one bill today sb 574 by mr lara,CHAIRMAN,1,1,0.40384615384615385,0.14166666666666666,0,1,0,0,0,0,0,0,
459,54113,CA_201720180SB574,CA,22,107,thank you madam chairwoman again i just want to apologize for missing the last hearing i had a little mini emergency with my dad but everything s good again just want to thank you and no means wanted to disrespect the committee members sb 574 is a bill it should look familiar to some of you like last year s legislation sb 574 simply requires that employers providing sub contracted services must tell the uc that the wages and benefits they provide their employees do not undercut the wages and benefits that uc pays its own employees for doing the exact same job the bill also requires bidders for contracts to the uc to certify that their compliance with the california labor laws including laws enacted to prevent wage theft and gender pay disparity members i would like to keep the bill moving while we wait on an important audit that my office requested with the state auditor about the uc s contracting process the audit would very well prove that this bill is needed in its current form also if there are any additional recommendations that we would like to also incorporate in the bill we would still plan to amend and work with the legislative deadlines as required with that i respectfully ask for your aye vote,LEGISLATOR,1,0,0.4230769230769231,0.5972222222222222,0,1,0,1,1,0,0,0,
460,54113,CA_201720180SB574,CA,23,6440,move the bill second,NONLEGISLATOR,0,0,0.4423076923076923,0.011111111111111112,0,0,0,0,0,0,0,0,
461,54113,CA_201720180SB574,CA,24,107,thank you,LEGISLATOR,1,0,0.46153846153846156,0.005555555555555556,0,0,0,0,0,0,0,0,
462,54113,CA_201720180SB574,CA,25,165448,okay and before we go further if we can just establish a quorum secretary please call the roll,CHAIRMAN,1,1,0.4807692307692308,0.05,0,0,0,0,1,0,0,0,
463,54113,CA_201720180SB574,CA,26,2998,galamantez eggman here galamantez eggman present lackey burke cervantes here cervantes present flora here flora present frazier medina here medina present,SECRETARY,0,0,0.5,0.058333333333333334,0,0,0,0,0,0,0,0,
464,54113,CA_201720180SB574,CA,27,165448,we have a quorum okay first witness please,CHAIRMAN,1,1,0.5192307692307693,0.022222222222222223,0,0,0,0,0,0,0,0,
465,54113,CA_201720180SB574,CA,28,6394,thank you to the chair members of the committee good afternoon my name is kathryn lybarger i m the president of afscme 3299 union that represents over 24 000 patient care technical and service workers at university of california and i m here to speak in support of sb 574 everyday our members work alongside thousands of low wage contingent workers who are employed by private firms on the contract with university of california by uc s own estimates there are more than 7 000 such workers who will be affected by this bill most of these workers are immigrants they do the same jobs as our members but for a fraction of the pay and no benefits sb 574 would not limit uc s ability to contract for services in any way instead it would require the contractors that uc hires to not undercut the total compensation of uc employees as the senator spoke about this is not a radical idea contractors for the state our k 12 system and california community colleges are already held to these standards the legislature passed a similar measure sb 959 last year and while we wait for the audit that the senator spoke of there are several facts that we already know which underscore the importance of sb 574 as uc has increased enrollment and brought hundreds of new facilities online it has increased its use of private contractors for front line service and patient care services by at least 50 since 2011 according to ucs own estimates of this bill the university now has more low wage contractors than directly employed service workers the uc is one of our states largest economic engines its contracting standards should not be creating more poverty more reliance on medicaid and more exploitation of immigrant communities but that is precisely what is happening and that s why we re so grateful for this committee s steadfast support for these modest reforms and why we request your aye vote on sb 574 thank you,NONLEGISLATOR,0,0,0.5384615384615384,0.9111111111111111,0,1,0,1,1,0,0,0,
466,54113,CA_201720180SB574,CA,29,165448,thank you next person speaking in support please keep it under two minutes please,CHAIRMAN,1,1,0.5576923076923077,0.03888888888888889,0,0,0,0,0,0,0,0,
467,54113,CA_201720180SB574,CA,30,115212,yes hello chair and members thank you for having me here my name is micheal ovont i ve been at uc san diego for 15 years as a patient transporter i want to commend senator lara i know he wants to stop the uc systematic abuse of immigrant workers but today i m here as a black man while only 2 of uc facility and 5 of uc students are african american uc has done a historically better job with people like me 13 of service jobs at uc are held by people who look like me there are good jobs good benefits that i support my sick children on by opposing senator lara s bill ucs may suggest that 7 000 of service jobs are now subcontracted out if you ask uc how many of those 7 000 subcontract jobs are held by african americans they ll tell you they don t know they don t ask it s not their responsibility do you know how many decades african americans have had to listen to this are you going to accept that i don t here s the ugly truth just about 100 of sub contracted service jobs defined in this bill are filled by immigrants there are more than a handful of african americans being hired by those contractors i work there we see it i will take each and every one of you and i will show you is it worth your time it s definitely worth mine the truth is those 7 000 jobs are staffed by uc employees 900 more african americans will have jobs kind of like the ones that i do thank you,NONLEGISLATOR,0,0,0.5769230769230769,0.7333333333333333,0,0,0,1,0,0,0,0,
468,54113,CA_201720180SB574,CA,31,165448,thank you,CHAIRMAN,1,1,0.5961538461538461,0.005555555555555556,0,0,0,0,0,0,0,0,
